year,country,speech_length,tokens_length,renewable_energy_count,climate_change_count,renewable_energy_1000_rate,climate_change_1000_rate
1975,TUN,4099,1949,0,0,0.0,0.0
1975,BTN,2335,1208,0,1,0.0,0.8278145695364238
1975,ALB,6262,3118,0,0,0.0,0.0
1975,IDN,4757,2483,0,0,0.0,0.0
1975,SYR,4011,2020,1,0,0.49504950495049505,0.0
1975,GNQ,4833,2424,0,1,0.0,0.41254125412541254
1975,BOL,4710,2441,1,2,0.40966816878328555,0.8193363375665711
1975,RUS,6483,3262,0,0,0.0,0.0
1975,GIN,3525,1835,1,1,0.5449591280653951,0.5449591280653951
1975,DNK,2278,1193,0,0,0.0,0.0
1975,MYS,3913,1936,0,0,0.0,0.0
1975,CAF,5909,3122,1,3,0.32030749519538754,0.9609224855861628
1975,DDR,3491,1851,0,0,0.0,0.0
1975,BGD,3432,1841,0,2,0.0,1.0863661053775122
1975,COG,3075,1509,0,0,0.0,0.0
1975,CYP,4824,2428,0,0,0.0,0.0
1975,MEX,5330,2672,1,1,0.37425149700598803,0.37425149700598803
1975,AUT,3155,1620,0,0,0.0,0.0
1975,PHL,2413,1255,0,0,0.0,0.0
1975,LKA,4085,2076,0,0,0.0,0.0
1975,POL,3219,1723,1,0,0.5803830528148578,0.0
1975,YMD,1829,976,0,2,0.0,2.0491803278688527
1975,DZA,5421,2571,1,1,0.38895371450797356,0.38895371450797356
1975,CHN,7071,3735,0,1,0.0,0.2677376171352075
1975,ECU,4730,2415,0,3,0.0,1.2422360248447206
1975,PRT,4099,2145,0,0,0.0,0.0
1975,BFA,3239,1672,0,0,0.0,0.0
1975,CRI,4498,2177,0,0,0.0,0.0
1975,BGR,3825,1972,0,0,0.0,0.0
1975,GBR,3225,1592,0,0,0.0,0.0
1975,PAN,4036,2043,0,5,0.0,2.4473813020068524
1975,URY,5390,2703,0,1,0.0,0.3699593044765076
1975,AFG,2445,1250,0,0,0.0,0.0
1975,ZMB,4906,2574,0,1,0.0,0.3885003885003885
1975,COD,5827,2954,0,3,0.0,1.015572105619499
1975,VEN,3897,1995,1,2,0.5012531328320802,1.0025062656641603
1975,ISL,2670,1347,0,1,0.0,0.7423904974016332
1975,YUG,5245,2768,0,2,0.0,0.722543352601156
1975,HUN,3279,1697,0,0,0.0,0.0
1975,GRC,2367,1150,0,1,0.0,0.8695652173913044
1975,GUY,3904,1971,1,1,0.5073566717402334,0.5073566717402334
1975,RWA,4914,2436,0,2,0.0,0.8210180623973727
1975,JPN,2664,1441,1,1,0.6939625260235947,0.6939625260235947
1975,BEL,3881,1936,0,0,0.0,0.0
1975,GHA,3494,1804,0,0,0.0,0.0
1975,BLR,4517,2283,0,1,0.0,0.43802014892685065
1975,OMN,1622,814,0,0,0.0,0.0
1975,MNG,3758,1991,0,0,0.0,0.0
1975,BDI,4515,2239,0,0,0.0,0.0
1975,PAK,2960,1512,0,0,0.0,0.0
1975,MLI,3707,1864,0,0,0.0,0.0
1975,FRA,5005,2490,0,0,0.0,0.0
1975,IRL,5407,2666,1,0,0.37509377344336087,0.0
1975,NER,3434,1678,0,1,0.0,0.5959475566150179
1975,MUS,1531,778,0,0,0.0,0.0
1975,TUR,3162,1568,0,0,0.0,0.0
1975,LBY,4813,2384,0,1,0.0,0.41946308724832215
1975,BRA,2521,1262,0,0,0.0,0.0
1975,DOM,3127,1617,0,0,0.0,0.0
1975,ETH,4010,2069,0,0,0.0,0.0
1976,QAT,2078,1051,0,0,0.0,0.0
1976,USA,6892,3671,1,1,0.27240533914464726,0.27240533914464726
1976,GTM,1193,549,0,1,0.0,1.8214936247723132
1976,SDN,3024,1589,0,0,0.0,0.0
1976,MOZ,6623,3374,0,1,0.0,0.2963841138114997
1976,BWA,4985,2604,0,0,0.0,0.0
1976,MRT,6161,3000,0,1,0.0,0.3333333333333333
1976,ESP,4689,2293,0,0,0.0,0.0
1976,MAR,4583,2182,0,0,0.0,0.0
1976,CAN,3191,1645,0,0,0.0,0.0
1976,IRN,3078,1604,0,0,0.0,0.0
1976,KWT,3125,1603,0,2,0.0,1.2476606363069245
1976,IRQ,5233,2612,0,0,0.0,0.0
1976,MLT,4177,2141,0,2,0.0,0.9341429238673516
1976,YEM,3183,1715,0,2,0.0,1.1661807580174928
1976,SOM,6569,3403,0,1,0.0,0.2938583602703497
1976,JAM,3616,1883,0,0,0.0,0.0
1976,SEN,3823,1900,0,0,0.0,0.0
1976,NGA,4580,2370,0,1,0.0,0.4219409282700422
1976,GAB,3747,1832,0,0,0.0,0.0
1976,BHR,5001,2512,0,0,0.0,0.0
1976,PRY,2141,1077,0,2,0.0,1.8570102135561746
1976,NPL,3687,1933,0,0,0.0,0.0
1976,LBR,3302,1768,0,0,0.0,0.0
1976,CMR,5259,2599,0,0,0.0,0.0
1976,UKR,3817,2016,1,0,0.496031746031746,0.0
1976,LAO,3360,1728,0,0,0.0,0.0
1976,ROU,5451,2731,0,0,0.0,0.0
1976,STP,4316,2177,0,5,0.0,2.296738631143776
1976,BEN,3759,1902,0,0,0.0,0.0
1976,GRD,3911,1915,0,0,0.0,0.0
1976,EGY,6411,3298,0,1,0.0,0.3032140691328078
1976,NZL,4370,2152,0,0,0.0,0.0
1976,UGA,3959,2091,0,1,0.0,0.47824007651841227
1976,CPV,2977,1586,0,0,0.0,0.0
1976,CSK,3906,1995,0,0,0.0,0.0
1976,TGO,4193,2048,0,0,0.0,0.0
1976,MMR,2612,1374,0,0,0.0,0.0
1976,AUS,3289,1657,2,0,1.2070006035003018,0.0
1976,NLD,5407,2838,0,0,0.0,0.0
1976,LBN,4403,2152,0,1,0.0,0.4646840148698885
1976,SLE,4087,2142,0,0,0.0,0.0
1976,ITA,3782,1905,0,0,0.0,0.0
1976,ARE,2411,1246,0,0,0.0,0.0
1976,TCD,4000,2101,0,2,0.0,0.9519276534983341
1976,LSO,5457,2772,0,1,0.0,0.36075036075036077
1976,FJI,2473,1134,0,0,0.0,0.0
1976,TZA,5879,2911,0,0,0.0,0.0
1976,PNG,1356,690,0,0,0.0,0.0
1976,NIC,4719,2353,0,1,0.0,0.42498937526561836
1976,SLV,3398,1741,0,0,0.0,0.0
1976,FIN,2696,1416,0,0,0.0,0.0
1976,SAU,2308,1177,0,0,0.0,0.0
1976,PER,3285,1689,0,2,0.0,1.1841326228537594
1976,DEU,5747,2982,0,0,0.0,0.0
1976,COL,3069,1519,1,0,0.6583278472679394,0.0
1976,CHL,3637,1862,0,1,0.0,0.5370569280343717
1976,KHM,6075,3118,0,5,0.0,1.603592046183451
1976,MDV,2070,1041,0,1,0.0,0.9606147934678194
1976,KEN,5837,2970,0,0,0.0,0.0
1976,SGP,4080,2083,0,0,0.0,0.0
1976,HND,2412,1167,0,1,0.0,0.8568980291345331
1976,CUB,6218,3209,0,1,0.0,0.3116235587410408
1976,ISR,3591,1744,0,0,0.0,0.0
1976,IDN,4946,2565,0,0,0.0,0.0
1976,SYR,4483,2315,0,0,0.0,0.0
1976,BOL,3100,1583,0,0,0.0,0.0
1976,RUS,8130,4124,0,0,0.0,0.0
1976,GIN,3417,1838,0,1,0.0,0.544069640914037
1976,DNK,3054,1567,0,0,0.0,0.0
1976,BRB,3683,1869,0,0,0.0,0.0
1976,ARG,4415,2229,0,0,0.0,0.0
1976,IND,3844,2000,0,0,0.0,0.0
1976,SWE,2444,1302,0,0,0.0,0.0
1976,JOR,3233,1671,0,0,0.0,0.0
1976,MDG,5357,2670,0,0,0.0,0.0
1976,NOR,3254,1683,0,0,0.0,0.0
1976,TUN,3203,1598,1,0,0.6257822277847309,0.0
1976,BTN,2120,1121,1,0,0.8920606601248885,0.0
1976,ALB,4788,2409,0,1,0.0,0.41511000415110005
1976,SWZ,2367,1224,0,3,0.0,2.450980392156863
1976,PHL,4208,2129,0,1,0.0,0.46970408642555195
1976,LKA,6606,3243,0,0,0.0,0.0
1976,POL,3481,1853,0,0,0.0,0.0
1976,YMD,1744,905,0,0,0.0,0.0
1976,DZA,5887,2758,0,0,0.0,0.0
1976,CHN,3391,1866,0,0,0.0,0.0
1976,ECU,3958,2022,0,3,0.0,1.483679525222552
1976,PRT,3387,1736,0,1,0.0,0.576036866359447
1976,BFA,3627,1790,0,0,0.0,0.0
1976,CRI,3951,1958,0,0,0.0,0.0
1976,GBR,3634,1824,0,0,0.0,0.0
1976,BGR,3479,1761,0,1,0.0,0.5678591709256104
1976,GNB,3145,1571,0,2,0.0,1.273074474856779
1976,MYS,3431,1821,0,0,0.0,0.0
1976,CAF,6569,3371,0,1,0.0,0.2966478789676654
1976,BGD,3671,1872,0,0,0.0,0.0
1976,DDR,3151,1696,0,0,0.0,0.0
1976,CYP,4643,2387,0,0,0.0,0.0
1976,COG,4382,2235,0,2,0.0,0.894854586129754
1976,MEX,5742,2916,0,2,0.0,0.6858710562414265
1976,AUT,3450,1790,0,0,0.0,0.0
1976,COD,7607,3679,0,2,0.0,0.5436259853220984
1976,VEN,4449,2278,0,2,0.0,0.8779631255487269
1976,ISL,2130,1062,0,0,0.0,0.0
1976,YUG,4092,2133,0,0,0.0,0.0
1976,HUN,3350,1794,0,0,0.0,0.0
1976,GRC,2780,1347,0,0,0.0,0.0
1976,SUR,3137,1610,0,1,0.0,0.6211180124223603
1976,URY,4797,2439,0,0,0.0,0.0
1976,PAN,5667,2897,0,2,0.0,0.6903693476009665
1976,AFG,2778,1477,0,1,0.0,0.6770480704129993
1976,COM,3211,1557,0,0,0.0,0.0
1976,ZMB,6177,3328,0,3,0.0,0.9014423076923077
1976,OMN,2798,1447,0,0,0.0,0.0
1976,MNG,3959,2089,0,0,0.0,0.0
1976,BDI,3627,1852,0,1,0.0,0.5399568034557236
1976,PAK,2753,1435,0,0,0.0,0.0
1976,MLI,5101,2561,0,0,0.0,0.0
1976,FRA,5106,2530,0,0,0.0,0.0
1976,IRL,5767,2800,0,0,0.0,0.0
1976,MUS,2224,1110,0,0,0.0,0.0
1976,NER,3779,1892,0,0,0.0,0.0
1976,TUR,4337,2216,0,0,0.0,0.0
1976,LBY,5631,2961,0,1,0.0,0.33772374197906113
1976,BRA,2860,1454,0,0,0.0,0.0
1976,DOM,5340,2671,1,1,0.3743916136278548,0.3743916136278548
1976,ETH,6534,3302,0,3,0.0,0.9085402786190188
1976,GUY,3254,1673,0,1,0.0,0.5977286312014345
1976,RWA,4159,2160,0,1,0.0,0.46296296296296297
1976,JPN,4544,2358,0,1,0.0,0.42408821034775235
1976,BEL,4561,2268,0,0,0.0,0.0
1976,GHA,4593,2311,0,0,0.0,0.0
1976,BLR,4116,2148,0,0,0.0,0.0
1977,MEX,4870,2583,0,1,0.0,0.38714672861014326
1977,AUT,3717,1935,0,0,0.0,0.0
1977,COG,2214,1159,0,1,0.0,0.8628127696289906
1977,CYP,3398,1750,0,0,0.0,0.0
1977,CAF,2969,1547,0,0,0.0,0.0
1977,DDR,3897,2071,0,0,0.0,0.0
1977,BGD,4887,2646,1,1,0.3779289493575208,0.3779289493575208
1977,MYS,1754,895,0,0,0.0,0.0
1977,GNB,4530,2222,0,3,0.0,1.3501350135013501
1977,BGR,3216,1651,0,1,0.0,0.6056935190793459
1977,GBR,4006,2065,0,0,0.0,0.0
1977,ECU,4214,2182,0,2,0.0,0.9165902841429882
1977,CRI,3836,1960,0,0,0.0,0.0
1977,BFA,3327,1728,0,0,0.0,0.0
1977,PRT,5229,2593,0,0,0.0,0.0
1977,CHN,6296,3363,0,1,0.0,0.29735355337496283
1977,DZA,5949,2922,0,2,0.0,0.6844626967830253
1977,YMD,2127,1110,0,0,0.0,0.0
1977,POL,4222,2140,0,0,0.0,0.0
1977,LKA,4532,2360,0,1,0.0,0.423728813559322
1977,PHL,2289,1169,0,0,0.0,0.0
1977,ALB,5448,2678,0,0,0.0,0.0
1977,SWZ,1992,1042,0,0,0.0,0.0
1977,TUN,4327,2141,0,0,0.0,0.0
1977,NOR,3011,1572,1,0,0.6361323155216285,0.0
1977,BTN,2927,1519,0,0,0.0,0.0
1977,MDG,4590,2266,0,0,0.0,0.0
1977,SWE,3678,1975,0,0,0.0,0.0
1977,JOR,2485,1315,0,0,0.0,0.0
1977,ARG,4310,2196,0,2,0.0,0.9107468123861566
1977,IND,5182,2720,1,1,0.3676470588235294,0.3676470588235294
1977,BRB,4434,2371,0,1,0.0,0.42176296921130324
1977,DNK,2799,1479,0,0,0.0,0.0
1977,GIN,5639,2893,0,1,0.0,0.3456619426201175
1977,RUS,8280,4140,0,1,0.0,0.24154589371980675
1977,SYR,3534,1811,0,0,0.0,0.0
1977,BOL,2789,1435,0,0,0.0,0.0
1977,IDN,3925,2093,0,0,0.0,0.0
1977,BLR,3763,1908,0,1,0.0,0.5241090146750524
1977,WSM,2360,1148,0,1,0.0,0.8710801393728222
1977,GHA,4391,2241,0,0,0.0,0.0
1977,BEL,5403,2718,0,0,0.0,0.0
1977,RWA,2987,1516,0,0,0.0,0.0
1977,JPN,3407,1811,0,0,0.0,0.0
1977,ETH,5268,2779,0,0,0.0,0.0
1977,BRA,3439,1767,0,0,0.0,0.0
1977,LBY,8185,4116,0,3,0.0,0.7288629737609329
1977,TUR,3631,1838,0,0,0.0,0.0
1977,FRA,4425,2198,3,1,1.364877161055505,0.45495905368516837
1977,MLI,4959,2511,0,0,0.0,0.0
1977,PAK,4257,2273,0,0,0.0,0.0
1977,NER,4328,2192,0,1,0.0,0.4562043795620438
1977,MUS,3685,1925,0,0,0.0,0.0
1977,IRL,7030,3434,0,0,0.0,0.0
1977,BDI,6828,3538,0,2,0.0,0.5652911249293385
1977,MNG,3848,2034,0,0,0.0,0.0
1977,OMN,2950,1513,0,0,0.0,0.0
1977,LUX,4146,2008,0,0,0.0,0.0
1977,ZMB,4836,2590,0,0,0.0,0.0
1977,COM,2616,1296,0,0,0.0,0.0
1977,AFG,1969,986,0,0,0.0,0.0
1977,SUR,3345,1728,1,0,0.5787037037037037,0.0
1977,PAN,4595,2316,0,1,0.0,0.4317789291882556
1977,URY,3939,2026,0,0,0.0,0.0
1977,GRC,1965,967,0,0,0.0,0.0
1977,YUG,6247,3275,0,0,0.0,0.0
1977,ISL,2794,1337,0,0,0.0,0.0
1977,HUN,3443,1814,0,0,0.0,0.0
1977,VEN,3779,1880,0,0,0.0,0.0
1977,COD,3217,1623,1,1,0.6161429451632779,0.6161429451632779
1977,MWI,2446,1244,0,0,0.0,0.0
1977,BEN,4508,2255,0,2,0.0,0.8869179600886918
1977,GRD,5480,2792,0,2,0.0,0.7163323782234957
1977,ROU,4109,2087,0,0,0.0,0.0
1977,STP,4342,2176,0,0,0.0,0.0
1977,LAO,1931,1040,0,1,0.0,0.9615384615384616
1977,UKR,3607,1861,0,1,0.0,0.5373455131649651
1977,CMR,3252,1677,0,0,0.0,0.0
1977,LBR,2746,1439,0,0,0.0,0.0
1977,NPL,3046,1609,1,0,0.6215040397762585,0.0
1977,THA,5594,3023,0,0,0.0,0.0
1977,PRY,1738,900,0,1,0.0,1.1111111111111112
1977,BHR,3686,1886,0,1,0.0,0.5302226935312832
1977,SEN,4961,2502,0,0,0.0,0.0
1977,NGA,3234,1624,0,0,0.0,0.0
1977,SOM,4166,2139,0,0,0.0,0.0
1977,YEM,3156,1638,0,0,0.0,0.0
1977,JAM,4474,2363,1,0,0.4231908590774439,0.0
1977,IRQ,5379,2734,0,0,0.0,0.0
1977,KWT,3486,1819,0,0,0.0,0.0
1977,IRN,2443,1285,0,0,0.0,0.0
1977,CAN,4811,2447,1,0,0.4086636697997548,0.0
1977,MAR,6252,3130,0,0,0.0,0.0
1977,HTI,3535,1767,0,0,0.0,0.0
1977,MRT,5318,2627,0,0,0.0,0.0
1977,ESP,4615,2371,2,0,0.8435259384226065,0.0
1977,TTO,2455,1265,0,0,0.0,0.0
1977,BWA,5015,2579,0,0,0.0,0.0
1977,MOZ,6617,3356,0,1,0.0,0.29797377830750893
1977,SDN,3532,1846,0,0,0.0,0.0
1977,GTM,3631,1845,0,0,0.0,0.0
1977,USA,3346,1730,0,0,0.0,0.0
1977,QAT,3159,1618,0,0,0.0,0.0
1977,ISR,4223,2076,0,0,0.0,0.0
1977,CUB,6925,3498,0,0,0.0,0.0
1977,CIV,5025,2506,0,0,0.0,0.0
1977,HND,3671,1856,0,2,0.0,1.0775862068965516
1977,SGP,3625,1891,0,0,0.0,0.0
1977,KEN,5745,2898,0,2,0.0,0.6901311249137336
1977,KHM,6951,3555,0,2,0.0,0.5625879043600562
1977,MDV,1771,903,0,1,0.0,1.1074197120708749
1977,CHL,3593,1816,0,0,0.0,0.0
1977,COL,3289,1661,0,0,0.0,0.0
1977,DEU,5615,2969,0,0,0.0,0.0
1977,PER,2046,1015,0,0,0.0,0.0
1977,SYC,1892,936,0,0,0.0,0.0
1977,FIN,2443,1282,0,0,0.0,0.0
1977,SAU,2328,1218,0,0,0.0,0.0
1977,GMB,3971,1949,0,1,0.0,0.513083632632119
1977,SLV,2241,1132,0,0,0.0,0.0
1977,NIC,3254,1641,0,0,0.0,0.0
1977,PNG,1713,924,0,0,0.0,0.0
1977,FJI,2889,1417,1,3,0.7057163020465773,2.117148906139732
1977,TZA,4545,2305,0,0,0.0,0.0
1977,LSO,4423,2258,0,0,0.0,0.0
1977,ARE,2609,1346,0,0,0.0,0.0
1977,TCD,2691,1349,0,0,0.0,0.0
1977,ITA,4300,2210,1,1,0.45248868778280543,0.45248868778280543
1977,AGO,3111,1608,0,0,0.0,0.0
1977,SLE,4315,2181,0,0,0.0,0.0
1977,LBN,2894,1415,2,0,1.4134275618374557,0.0
1977,AUS,5045,2585,5,0,1.9342359767891684,0.0
1977,NLD,4144,2211,4,0,1.8091361374943464,0.0
1977,MMR,2316,1209,0,0,0.0,0.0
1977,TGO,3318,1643,0,0,0.0,0.0
1977,CSK,4038,2038,0,0,0.0,0.0
1977,UGA,4886,2471,0,1,0.0,0.40469445568595713
1977,CPV,2708,1355,0,0,0.0,0.0
1977,NZL,3812,1913,0,0,0.0,0.0
1977,EGY,6498,3181,0,0,0.0,0.0
1978,NIC,2294,1112,0,0,0.0,0.0
1978,PNG,2440,1275,0,2,0.0,1.5686274509803921
1978,FJI,3432,1747,0,1,0.0,0.5724098454493417
1978,TZA,2975,1513,0,0,0.0,0.0
1978,LSO,5146,2641,0,0,0.0,0.0
1978,ARE,2148,1137,0,0,0.0,0.0
1978,TCD,5081,2582,0,0,0.0,0.0
1978,AGO,3750,1954,0,1,0.0,0.5117707267144319
1978,ITA,3275,1694,0,0,0.0,0.0
1978,SLE,4033,2089,1,0,0.47869794159885115,0.0
1978,LBN,2768,1357,0,0,0.0,0.0
1978,AUS,5097,2663,2,0,0.7510326699211416,0.0
1978,NLD,4039,2161,0,0,0.0,0.0
1978,MMR,2358,1266,0,0,0.0,0.0
1978,TGO,2913,1518,0,0,0.0,0.0
1978,CSK,3837,1968,0,0,0.0,0.0
1978,UGA,2507,1297,0,0,0.0,0.0
1978,CPV,3995,2045,0,2,0.0,0.9779951100244498
1978,NZL,3713,1895,0,0,0.0,0.0
1978,EGY,5973,3083,0,1,0.0,0.3243593902043464
1978,ISR,2214,1149,0,0,0.0,0.0
1978,CUB,5105,2661,1,1,0.37579857196542654,0.37579857196542654
1978,CIV,3865,1942,0,0,0.0,0.0
1978,HND,5141,2639,1,0,0.378931413414172,0.0
1978,SGP,3505,1838,0,0,0.0,0.0
1978,KEN,7055,3643,0,2,0.0,0.5489980785067252
1978,KHM,7582,3822,0,1,0.0,0.26164311878597596
1978,MDV,1701,872,1,0,1.146788990825688,0.0
1978,CHL,3930,1992,0,0,0.0,0.0
1978,DEU,7230,3711,4,0,1.0778765831312314,0.0
1978,COL,2820,1487,0,2,0.0,1.3449899125756557
1978,PER,3473,1737,0,1,0.0,0.5757052389176742
1978,SYC,3615,1795,0,0,0.0,0.0
1978,FIN,2644,1401,0,0,0.0,0.0
1978,SLV,4560,2334,0,0,0.0,0.0
1978,GMB,7598,3939,3,1,0.7616146230007617,0.2538715410002539
1978,CAN,5475,2825,0,1,0.0,0.35398230088495575
1978,MAR,6348,3253,0,0,0.0,0.0
1978,HTI,4131,2050,0,0,0.0,0.0
1978,MRT,1893,949,0,0,0.0,0.0
1978,ESP,5098,2561,0,0,0.0,0.0
1978,TTO,3420,1792,0,0,0.0,0.0
1978,BWA,3231,1630,0,0,0.0,0.0
1978,SDN,6888,3528,0,0,0.0,0.0
1978,MOZ,4903,2515,0,2,0.0,0.7952286282306164
1978,GTM,7265,3741,0,2,0.0,0.5346164127238706
1978,USA,5687,3093,7,0,2.2631749110895574,0.0
1978,QAT,3051,1601,0,3,0.0,1.8738288569643973
1978,BEN,5699,2889,0,3,0.0,1.0384215991692627
1978,GRD,8172,4227,1,0,0.2365744026496333,0.0
1978,ROU,3698,1911,0,1,0.0,0.5232862375719519
1978,STP,3667,1890,0,1,0.0,0.5291005291005292
1978,LAO,2127,1128,0,0,0.0,0.0
1978,UKR,3738,1949,0,0,0.0,0.0
1978,LBR,2959,1600,0,1,0.0,0.625
1978,CMR,4033,2031,0,0,0.0,0.0
1978,NPL,4440,2428,0,0,0.0,0.0
1978,THA,3532,1910,0,0,0.0,0.0
1978,BHR,3486,1749,0,0,0.0,0.0
1978,GAB,3184,1570,0,0,0.0,0.0
1978,SEN,4389,2252,0,0,0.0,0.0
1978,NGA,3914,2043,0,0,0.0,0.0
1978,YEM,3395,1772,0,0,0.0,0.0
1978,SOM,4454,2344,0,0,0.0,0.0
1978,JAM,4623,2363,1,0,0.4231908590774439,0.0
1978,IRQ,4853,2529,0,0,0.0,0.0
1978,MLT,4256,2189,4,2,1.8273184102329831,0.9136592051164916
1978,KWT,3847,2003,0,0,0.0,0.0
1978,IRN,2254,1185,0,0,0.0,0.0
1978,LUX,2504,1247,0,0,0.0,0.0
1978,ZMB,5114,2707,0,0,0.0,0.0
1978,COM,3899,1922,0,1,0.0,0.5202913631633715
1978,AFG,4468,2350,0,1,0.0,0.425531914893617
1978,SUR,3872,2004,0,0,0.0,0.0
1978,URY,3616,1849,0,1,0.0,0.5408328826392645
1978,PAN,4589,2371,0,0,0.0,0.0
1978,GRC,2596,1289,0,0,0.0,0.0
1978,YUG,4093,2083,0,0,0.0,0.0
1978,ISL,2317,1212,0,0,0.0,0.0
1978,HUN,3308,1730,0,0,0.0,0.0
1978,VEN,4004,2032,0,0,0.0,0.0
1978,COD,4341,2174,0,0,0.0,0.0
1978,BLR,4013,2117,0,1,0.0,0.4723665564478035
1978,GHA,4534,2337,0,0,0.0,0.0
1978,WSM,2449,1234,0,1,0.0,0.8103727714748784
1978,BEL,4312,2190,0,0,0.0,0.0
1978,RWA,2083,1074,1,0,0.931098696461825,0.0
1978,JPN,3182,1652,4,1,2.4213075060532687,0.6053268765133172
1978,GUY,3287,1761,0,0,0.0,0.0
1978,DOM,2538,1274,0,0,0.0,0.0
1978,ETH,5259,2842,0,0,0.0,0.0
1978,LBY,5321,2612,0,0,0.0,0.0
1978,BRA,2330,1187,0,1,0.0,0.8424599831508003
1978,TUR,5071,2658,0,0,0.0,0.0
1978,FRA,6209,3084,1,0,0.324254215304799,0.0
1978,PAK,4941,2690,0,0,0.0,0.0
1978,MLI,4201,2158,0,0,0.0,0.0
1978,NER,3485,1761,0,0,0.0,0.0
1978,MUS,1701,912,0,1,0.0,1.0964912280701753
1978,IRL,5979,2935,0,0,0.0,0.0
1978,VNM,3015,1613,0,1,0.0,0.6199628022318661
1978,BDI,4333,2231,0,1,0.0,0.44822949350067237
1978,MNG,3668,1963,0,1,0.0,0.5094243504839532
1978,OMN,2289,1169,0,0,0.0,0.0
1978,ALB,4475,2279,0,0,0.0,0.0
1978,TUN,3565,1814,0,0,0.0,0.0
1978,NOR,2949,1552,0,0,0.0,0.0
1978,BTN,2658,1361,0,0,0.0,0.0
1978,MDG,4518,2137,1,0,0.46794571829667764,0.0
1978,SWE,5245,2869,0,1,0.0,0.34855350296270476
1978,JOR,3153,1645,0,0,0.0,0.0
1978,ARG,3764,1883,0,0,0.0,0.0
1978,IND,4543,2433,0,0,0.0,0.0
1978,BRB,4477,2318,0,1,0.0,0.4314063848144953
1978,DNK,3282,1723,0,0,0.0,0.0
1978,RUS,6873,3446,0,0,0.0,0.0
1978,SYR,3340,1711,0,0,0.0,0.0
1978,GNQ,3285,1694,0,1,0.0,0.5903187721369539
1978,BOL,3370,1712,0,1,0.0,0.5841121495327103
1978,IDN,3329,1758,0,0,0.0,0.0
1978,MEX,5813,3000,1,3,0.3333333333333333,1.0
1978,AUT,3518,1827,0,0,0.0,0.0
1978,CYP,6289,3044,0,0,0.0,0.0
1978,COG,4072,2156,0,1,0.0,0.46382189239332094
1978,CAF,4761,2437,0,0,0.0,0.0
1978,BGD,4156,2266,1,0,0.441306266548985,0.0
1978,DDR,3301,1748,0,0,0.0,0.0
1978,MYS,2931,1513,0,0,0.0,0.0
1978,GNB,3137,1579,0,0,0.0,0.0
1978,BGR,2819,1415,0,0,0.0,0.0
1978,GBR,5310,2704,1,1,0.3698224852071006,0.3698224852071006
1978,ECU,3661,1854,0,1,0.0,0.5393743257820928
1978,CRI,4587,2349,0,3,0.0,1.277139208173691
1978,PRT,4053,2006,0,0,0.0,0.0
1978,BFA,3177,1615,0,1,0.0,0.6191950464396285
1978,CHN,4391,2400,0,0,0.0,0.0
1978,DZA,6409,3157,0,1,0.0,0.31675641431738993
1978,YMD,2828,1502,0,1,0.0,0.6657789613848203
1978,POL,3424,1793,0,0,0.0,0.0
1978,LKA,4075,2131,0,3,0.0,1.4077897700610043
1978,PHL,2930,1512,0,0,0.0,0.0
1979,BHR,3465,1733,0,0,0.0,0.0
1979,GAB,4224,2037,0,0,0.0,0.0
1979,THA,3426,1829,0,0,0.0,0.0
1979,PRY,2050,988,0,0,0.0,0.0
1979,UKR,3629,1839,0,0,0.0,0.0
1979,LAO,3934,2073,0,1,0.0,0.482392667631452
1979,VAT,4574,2240,0,0,0.0,0.0
1979,NPL,3993,2091,0,0,0.0,0.0
1979,LBR,4532,2416,1,0,0.4139072847682119,0.0
1979,CMR,3485,1781,0,0,0.0,0.0
1979,GRD,3914,2037,0,0,0.0,0.0
1979,BEN,6011,3094,1,0,0.32320620555914675,0.0
1979,MWI,3187,1557,0,0,0.0,0.0
1979,STP,5978,3028,0,4,0.0,1.321003963011889
1979,ROU,5397,2743,1,0,0.36456434560699963,0.0
1979,IRN,5025,2564,0,0,0.0,0.0
1979,KWT,3346,1754,1,3,0.5701254275940707,1.7103762827822122
1979,JAM,3497,1775,0,1,0.0,0.5633802816901409
1979,YEM,3962,2036,0,3,0.0,1.4734774066797642
1979,SOM,3389,1793,0,0,0.0,0.0
1979,MLT,4896,2529,0,0,0.0,0.0
1979,IRQ,2979,1555,0,0,0.0,0.0
1979,NGA,4737,2444,0,2,0.0,0.8183306055646482
1979,DMA,4249,2110,1,2,0.47393364928909953,0.9478672985781991
1979,SEN,5858,3000,0,3,0.0,1.0
1979,HTI,1760,903,0,2,0.0,2.2148394241417497
1979,ESP,6426,3234,0,0,0.0,0.0
1979,MRT,3008,1483,0,0,0.0,0.0
1979,MAR,6878,3545,0,2,0.0,0.5641748942172073
1979,CAN,4030,2002,0,0,0.0,0.0
1979,USA,4138,2244,2,0,0.8912655971479501,0.0
1979,QAT,2890,1511,0,1,0.0,0.6618133686300464
1979,MOZ,7373,3855,1,4,0.2594033722438392,1.0376134889753568
1979,SDN,4570,2347,0,0,0.0,0.0
1979,GTM,3559,1812,0,1,0.0,0.5518763796909493
1979,BWA,3869,2009,0,0,0.0,0.0
1979,TTO,3373,1733,2,2,1.154068090017311,1.154068090017311
1979,MDV,3189,1589,1,1,0.6293266205160478,0.6293266205160478
1979,KHM,5869,3071,0,1,0.0,0.32562683165092804
1979,KEN,3355,1732,2,0,1.1547344110854503,0.0
